POPGROUP.id,POPGROUP.display-label,GEO.id,GEO.id2,GEO.display-label,VD02,VD03,VD04,VD05
1,Total population,0500000US29229,29229,"Wright County, Missouri",16039,20440,11849,8591
1,Total population,0500000US29510,29510,"St. Louis city, Missouri",19828,22190,17218,4972
1,Total population,0500000US30001,30001,"Beaverhead County, Montana",14004,18537,10857,7680
1,Total population,0500000US30003,30003,"Big Horn County, Montana",15382,17473,13214,4259
1,Total population,0500000US30005,30005,"Blaine County, Montana",15680,17983,12927,5056
1,Total population,0500000US30007,30007,"Broadwater County, Montana",16759,23230,10889,12341
1,Total population,0500000US30009,30009,"Carbon County, Montana",17098,22264,12967,9297
1,Total population,0500000US30011,30011,"Carter County, Montana",13806,17772,10764,7008
1,Total population,0500000US30013,30013,"Cascade County, Montana",18234,23249,13898,9351
1,Total population,0500000US30015,30015,"Chouteau County, Montana",15547,18422,12016,6406
1,Total population,0500000US30017,30017,"Custer County, Montana",15449,21628,12532,9096
1,Total population,0500000US30019,30019,"Daniels County, Montana",15217,17656,12813,4843
1,Total population,0500000US30021,30021,"Dawson County, Montana",15379,21502,10924,10578
1,Total population,0500000US30023,30023,"Deer Lodge County, Montana",16563,21055,13330,7725
1,Total population,0500000US30025,30025,"Fallon County, Montana",15698,22399,9777,12622
1,Total population,0500000US30027,30027,"Fergus County, Montana",15436,21475,11013,10462
1,Total population,0500000US30029,30029,"Flathead County, Montana",17930,25033,12517,12516
1,Total population,0500000US30031,30031,"Gallatin County, Montana",16497,21181,12281,8900
1,Total population,0500000US30033,30033,"Garfield County, Montana",13507,18348,10217,8131
1,Total population,0500000US30035,30035,"Glacier County, Montana",16818,20099,15151,4948
1,Total population,0500000US30037,30037,"Golden Valley County, Montana",11858,11905,11797,108
1,Total population,0500000US30039,30039,"Granite County, Montana",15641,22460,9920,12540
1,Total population,0500000US30041,30041,"Hill County, Montana",15934,20570,12004,8566
1,Total population,0500000US30043,30043,"Jefferson County, Montana",21549,28057,16574,11483
1,Total population,0500000US30045,30045,"Judith Basin County, Montana",14082,17875,10646,7229
1,Total population,0500000US30047,30047,"Lake County, Montana",15272,19735,12046,7689
1,Total population,0500000US30049,30049,"Lewis and Clark County, Montana",20956,26309,16727,9582
1,Total population,0500000US30051,30051,"Liberty County, Montana",14556,20366,11424,8942
1,Total population,0500000US30053,30053,"Lincoln County, Montana",15709,21933,10527,11406
1,Total population,0500000US30055,30055,"McCone County, Montana",15018,19891,11799,8092
1,Total population,0500000US30057,30057,"Madison County, Montana",16131,21384,11763,9621
1,Total population,0500000US30059,30059,"Meagher County, Montana",14430,19962,11067,8895
1,Total population,0500000US30061,30061,"Mineral County, Montana",15203,20543,11454,9089
1,Total population,0500000US30063,30063,"Missoula County, Montana",16533,21777,12376,9401
1,Total population,0500000US30065,30065,"Musselshell County, Montana",15787,20900,11052,9848
1,Total population,0500000US30067,30067,"Park County, Montana",17553,23859,12472,11387
1,Total population,0500000US30069,30069,"Petroleum County, Montana",12241,16000,8750,7250
1,Total population,0500000US30071,30071,"Phillips County, Montana",16039,21585,10837,10748
1,Total population,0500000US30073,30073,"Pondera County, Montana",15323,21111,11024,10087
1,Total population,0500000US30075,30075,"Powder River County, Montana",14897,18500,11972,6528
1,Total population,0500000US30077,30077,"Powell County, Montana",16479,19932,12787,7145
1,Total population,0500000US30079,30079,"Prairie County, Montana",17393,21711,11198,10513
1,Total population,0500000US30081,30081,"Ravalli County, Montana",16990,22430,12020,10410
1,Total population,0500000US30083,30083,"Richland County, Montana",17310,23892,11845,12047
1,Total population,0500000US30085,30085,"Roosevelt County, Montana",15197,18830,11721,7109
1,Total population,0500000US30087,30087,"Rosebud County, Montana",17683,26750,12563,14187
1,Total population,0500000US30089,30089,"Sanders County, Montana",14566,20424,10662,9762
1,Total population,0500000US30091,30091,"Sheridan County, Montana",14463,18646,11203,7443
1,Total population,0500000US30093,30093,"Silver Bow County, Montana",17460,22126,14414,7712
1,Total population,0500000US30095,30095,"Stillwater County, Montana",18905,27035,12123,14912
1,Total population,0500000US30097,30097,"Sweet Grass County, Montana",15522,23194,10417,12777
1,Total population,0500000US30099,30099,"Teton County, Montana",15729,20428,11542,8886
1,Total population,0500000US30101,30101,"Toole County, Montana",15870,20082,12453,7629
1,Total population,0500000US30103,30103,"Treasure County, Montana",16845,21354,9952,11402
1,Total population,0500000US30105,30105,"Valley County, Montana",16469,20632,13848,6784
1,Total population,0500000US30107,30107,"Wheatland County, Montana",10366,11159,9583,1576
1,Total population,0500000US30109,30109,"Wibaux County, Montana",15859,19271,11842,7429
1,Total population,0500000US30111,30111,"Yellowstone County, Montana",19214,25619,14682,10937
1,Total population,0500000US31001,31001,"Adams County, Nebraska",19066,24072,14636,9436
1,Total population,0500000US31003,31003,"Antelope County, Nebraska",15609,22007,11182,10825
1,Total population,0500000US31005,31005,"Arthur County, Nebraska",13375,19531,8542,10989
1,Total population,0500000US31007,31007,"Banner County, Nebraska",16400,21250,11563,9687
1,Total population,0500000US31009,31009,"Blaine County, Nebraska",12813,16118,9432,6686
1,Total population,0500000US31011,31011,"Boone County, Nebraska",17171,22472,12283,10189
1,Total population,0500000US31013,31013,"Box Butte County, Nebraska",20024,30480,11273,19207
1,Total population,0500000US31015,31015,"Boyd County, Nebraska",14210,17457,10592,6865
1,Total population,0500000US31017,31017,"Brown County, Nebraska",15433,20958,11077,9881
1,Total population,0500000US31019,31019,"Buffalo County, Nebraska",17464,22445,12768,9677
1,Total population,0500000US31021,31021,"Burt County, Nebraska",19041,23781,13468,10313
1,Total population,0500000US31023,31023,"Butler County, Nebraska",20260,25238,15376,9862
1,Total population,0500000US31025,31025,"Cass County, Nebraska",24256,31435,18631,12804
1,Total population,0500000US31027,31027,"Cedar County, Nebraska",18047,23213,12447,10766
1,Total population,0500000US31029,31029,"Chase County, Nebraska",17481,23947,11448,12499
1,Total population,0500000US31031,31031,"Cherry County, Nebraska",16427,20936,12393,8543
1,Total population,0500000US31033,31033,"Cheyenne County, Nebraska",19564,25525,13189,12336
1,Total population,0500000US31035,31035,"Clay County, Nebraska",18780,24729,12426,12303
1,Total population,0500000US31037,31037,"Colfax County, Nebraska",19955,22970,13278,9692
1,Total population,0500000US31039,31039,"Cuming County, Nebraska",18264,22515,13392,9123
1,Total population,0500000US31041,31041,"Custer County, Nebraska",17111,21385,12171,9214
1,Total population,0500000US31043,31043,"Dakota County, Nebraska",21406,24467,18591,5876
1,Total population,0500000US31045,31045,"Dawes County, Nebraska",11447,15576,8625,6951
1,Total population,0500000US31047,31047,"Dawson County, Nebraska",20375,23653,15772,7881
1,Total population,0500000US31049,31049,"Deuel County, Nebraska",17402,22564,12528,10036
1,Total population,0500000US31051,31051,"Dixon County, Nebraska",19588,23630,14867,8763
1,Total population,0500000US31053,31053,"Dodge County, Nebraska",20238,26444,15313,11131
1,Total population,0500000US31055,31055,"Douglas County, Nebraska",24292,29616,20268,9348
1,Total population,0500000US31057,31057,"Dundy County, Nebraska",16133,19125,13063,6062
1,Total population,0500000US31059,31059,"Fillmore County, Nebraska",18966,25366,12326,13040
1,Total population,0500000US31061,31061,"Franklin County, Nebraska",16969,21402,13364,8038
1,Total population,0500000US31063,31063,"Frontier County, Nebraska",15127,21394,11177,10217
1,Total population,0500000US31065,31065,"Furnas County, Nebraska",16961,22826,11774,11052
1,Total population,0500000US31067,31067,"Gage County, Nebraska",20089,23921,15859,8062
1,Total population,0500000US31069,31069,"Garden County, Nebraska",15000,18717,11639,7078
1,Total population,0500000US31071,31071,"Garfield County, Nebraska",15308,20885,10551,10334
1,Total population,0500000US31073,31073,"Gosper County, Nebraska",19840,25072,13520,11552
1,Total population,0500000US31075,31075,"Grant County, Nebraska",15551,20913,10600,10313
1,Total population,0500000US31077,31077,"Greeley County, Nebraska",15125,19342,11620,7722
1,Total population,0500000US31079,31079,"Hall County, Nebraska",19546,23617,15317,8300
1,Total population,0500000US31081,31081,"Hamilton County, Nebraska",20954,26034,15102,10932
1,Total population,0500000US31083,31083,"Harlan County, Nebraska",16880,21780,11947,9833
1,Total population,0500000US31085,31085,"Hayes County, Nebraska",14186,16705,11214,5491
1,Total population,0500000US31087,31087,"Hitchcock County, Nebraska",15240,19041,11558,7483
1,Total population,0500000US31089,31089,"Holt County, Nebraska",16253,20817,12194,8623
1,Total population,0500000US31091,31091,"Hooker County, Nebraska",15484,22750,9946,12804
1,Total population,0500000US31093,31093,"Howard County, Nebraska",18836,23523,14036,9487
1,Total population,0500000US31095,31095,"Jefferson County, Nebraska",18375,22573,14385,8188
1,Total population,0500000US31097,31097,"Johnson County, Nebraska",19157,22880,15470,7410
1,Total population,0500000US31099,31099,"Kearney County, Nebraska",19386,25064,14634,10430
1,Total population,0500000US31101,31101,"Keith County, Nebraska",17285,22380,12093,10287
1,Total population,0500000US31103,31103,"Keya Paha County, Nebraska",12581,14653,10486,4167
1,Total population,0500000US31105,31105,"Kimball County, Nebraska",16027,21795,11884,9911
1,Total population,0500000US31107,31107,"Knox County, Nebraska",16013,20144,13037,7107
1,Total population,0500000US31109,31109,"Lancaster County, Nebraska",21523,26306,17641,8665
1,Total population,0500000US31111,31111,"Lincoln County, Nebraska",19795,30111,13397,16714
1,Total population,0500000US31113,31113,"Logan County, Nebraska",18304,22708,11023,11685
1,Total population,0500000US31115,31115,"Loup County, Nebraska",14773,17875,11339,6536
1,Total population,0500000US31117,31117,"McPherson County, Nebraska",14886,19338,10667,8671
1,Total population,0500000US31119,31119,"Madison County, Nebraska",20424,25217,15728,9489
1,Total population,0500000US31121,31121,"Merrick County, Nebraska",19127,23117,14409,8708
1,Total population,0500000US31123,31123,"Morrill County, Nebraska",16927,22239,11103,11136
1,Total population,0500000US31125,31125,"Nance County, Nebraska",17760,21674,13750,7924
1,Total population,0500000US31127,31127,"Nemaha County, Nebraska",16390,21990,12563,9427
1,Total population,0500000US31129,31129,"Nuckolls County, Nebraska",15359,21165,11018,10147
1,Total population,0500000US31131,31131,"Otoe County, Nebraska",20422,26121,15049,11072
1,Total population,0500000US31133,31133,"Pawnee County, Nebraska",16287,21558,11822,9736
1,Total population,0500000US31135,31135,"Perkins County, Nebraska",18636,24814,12225,12589
1,Total population,0500000US31137,31137,"Phelps County, Nebraska",20223,24741,14901,9840
1,Total population,0500000US31139,31139,"Pierce County, Nebraska",18740,23770,13798,9972
1,Total population,0500000US31141,31141,"Platte County, Nebraska",21695,26624,16153,10471
1,Total population,0500000US31143,31143,"Polk County, Nebraska",20154,25981,13698,12283
1,Total population,0500000US31145,31145,"Red Willow County, Nebraska",17362,23452,12369,11083
1,Total population,0500000US31147,31147,"Richardson County, Nebraska",18251,22080,13806,8274
1,Total population,0500000US31149,31149,"Rock County, Nebraska",14746,20183,10976,9207
1,Total population,0500000US31151,31151,"Saline County, Nebraska",19548,24287,13527,10760
1,Total population,0500000US31153,31153,"Sarpy County, Nebraska",25798,31659,20625,11034
1,Total population,0500000US31155,31155,"Saunders County, Nebraska",22293,28648,16502,12146
1,Total population,0500000US31157,31157,"Scotts Bluff County, Nebraska",18451,23246,14591,8655
1,Total population,0500000US31159,31159,"Seward County, Nebraska",19645,25979,14305,11674
1,Total population,0500000US31161,31161,"Sheridan County, Nebraska",15240,17640,12024,5616
1,Total population,0500000US31163,31163,"Sherman County, Nebraska",15858,20230,12013,8217
1,Total population,0500000US31165,31165,"Sioux County, Nebraska",16424,20651,11518,9133
1,Total population,0500000US31167,31167,"Stanton County, Nebraska",19511,24880,14451,10429
1,Total population,0500000US31169,31169,"Thayer County, Nebraska",16862,21860,13050,8810
1,Total population,0500000US31171,31171,"Thomas County, Nebraska",16711,23750,7656,16094
1,Total population,0500000US31173,31173,"Thurston County, Nebraska",16974,19903,15283,4620
1,Total population,0500000US31175,31175,"Valley County, Nebraska",16073,21468,11624,9844
1,Total population,0500000US31177,31177,"Washington County, Nebraska",25062,30637,17889,12748
1,Total population,0500000US31179,31179,"Wayne County, Nebraska",12115,17202,9972,7230
1,Total population,0500000US31181,31181,"Webster County, Nebraska",16906,21714,12333,9381
1,Total population,0500000US31183,31183,"Wheeler County, Nebraska",16094,19276,10529,8747
1,Total population,0500000US31185,31185,"York County, Nebraska",17724,25260,12313,12947
1,Total population,0500000US32001,32001,"Churchill County, Nevada",23829,31055,14915,16140
1,Total population,0500000US32003,32003,"Clark County, Nevada",24646,28155,21184,6971
1,Total population,0500000US32005,32005,"Douglas County, Nevada",26652,33556,20709,12847
1,Total population,0500000US32007,32007,"Elko County, Nevada",24852,35323,16186,19137
1,Total population,0500000US32009,32009,"Esmeralda County, Nevada",21129,27727,12500,15227
1,Total population,0500000US32011,32011,"Eureka County, Nevada",26000,37569,15486,22083
1,Total population,0500000US32013,32013,"Humboldt County, Nevada",27011,39076,15404,23672
1,Total population,0500000US32015,32015,"Lander County, Nevada",28706,40758,12616,28142
1,Total population,0500000US32017,32017,"Lincoln County, Nevada",19256,31136,11798,19338
1,Total population,0500000US32019,32019,"Lyon County, Nevada",22856,29164,17426,11738
1,Total population,0500000US32021,32021,"Mineral County, Nevada",22429,26912,17839,9073
1,Total population,0500000US32023,32023,"Nye County, Nevada",24030,31623,14684,16939
1,Total population,0500000US32027,32027,"Pershing County, Nevada",25000,28472,14873,13599
1,Total population,0500000US32029,32029,"Storey County, Nevada",25399,32224,19158,13066
1,Total population,0500000US32031,32031,"Washoe County, Nevada",24419,28909,20533,8376
1,Total population,0500000US32033,32033,"White Pine County, Nevada",21831,27177,15078,12099
1,Total population,0500000US32510,32510,"Carson City, Nevada",24399,28394,20017,8377
1,Total population,0500000US33001,33001,"Belknap County, New Hampshire",23672,29523,18725,10798
1,Total population,0500000US33003,33003,"Carroll County, New Hampshire",21705,26866,16979,9887
1,Total population,0500000US33005,33005,"Cheshire County, New Hampshire",21783,27210,17476,9734
1,Total population,0500000US33007,33007,"Coos County, New Hampshire",20598,26983,15097,11886
1,Total population,0500000US33009,33009,"Grafton County, New Hampshire",20861,24966,17101,7865
1,Total population,0500000US33011,33011,"Hillsborough County, New Hampshire",28308,36346,21261,15085
1,Total population,0500000US33013,33013,"Merrimack County, New Hampshire",25648,31334,20926,10408
1,Total population,0500000US33015,33015,"Rockingham County, New Hampshire",30182,39240,21811,17429
1,Total population,0500000US33017,33017,"Strafford County, New Hampshire",22509,29380,17080,12300
1,Total population,0500000US33019,33019,"Sullivan County, New Hampshire",22956,28573,18980,9593
1,Total population,0500000US34001,34001,"Atlantic County, New Jersey",25030,28813,21563,7250
1,Total population,0500000US34003,34003,"Bergen County, New Jersey",35512,42348,28442,13906
1,Total population,0500000US34005,34005,"Burlington County, New Jersey",31102,38474,25108,13366
1,Total population,0500000US34007,34007,"Camden County, New Jersey",27252,34308,21726,12582
1,Total population,0500000US34009,34009,"Cape May County, New Jersey",23768,30807,18705,12102
1,Total population,0500000US34011,34011,"Cumberland County, New Jersey",22391,27398,18792,8606
1,Total population,0500000US34013,34013,"Essex County, New Jersey",27452,32087,23679,8408
1,Total population,0500000US34015,34015,"Gloucester County, New Jersey",29200,37898,21525,16373
1,Total population,0500000US34017,34017,"Hudson County, New Jersey",25400,28412,21584,6828
1,Total population,0500000US34019,34019,"Hunterdon County, New Jersey",38518,51700,28098,23602
1,Total population,0500000US34021,34021,"Mercer County, New Jersey",30001,36169,25265,10904
1,Total population,0500000US34023,34023,"Middlesex County, New Jersey",31575,40104,25263,14841
1,Total population,0500000US34025,34025,"Monmouth County, New Jersey",33284,45201,24782,20419
1,Total population,0500000US34027,34027,"Morris County, New Jersey",38677,50525,29778,20747
1,Total population,0500000US34029,34029,"Ocean County, New Jersey",27716,36632,20627,16005
1,Total population,0500000US34031,34031,"Passaic County, New Jersey",26008,31043,20981,10062
1,Total population,0500000US34033,34033,"Salem County, New Jersey",26591,35361,19659,15702
1,Total population,0500000US34035,34035,"Somerset County, New Jersey",40416,50571,31769,18802
1,Total population,0500000US34037,34037,"Sussex County, New Jersey",33847,43191,23678,19513
1,Total population,0500000US34039,34039,"Union County, New Jersey",30189,36097,25070,11027
1,Total population,0500000US34041,34041,"Warren County, New Jersey",31466,41272,22463,18809
1,Total population,0500000US35001,35001,"Bernalillo County, New Mexico",21419,25614,17842,7772
1,Total population,0500000US35003,35003,"Catron County, New Mexico",14919,20515,10665,9850
1,Total population,0500000US35005,35005,"Chaves County, New Mexico",17130,21505,12528,8977
1,Total population,0500000US35006,35006,"Cibola County, New Mexico",16364,20233,13121,7112
1,Total population,0500000US35007,35007,"Colfax County, New Mexico",17560,21815,13220,8595
1,Total population,0500000US35009,35009,"Curry County, New Mexico",17213,21487,12740,8747
1,Total population,0500000US35011,35011,"De Baca County, New Mexico",15243,21167,10821,10346
1,Total population,0500000US35013,35013,"Dona Ana County, New Mexico",14623,17610,11689,5921
1,Total population,0500000US35015,35015,"Eddy County, New Mexico",18320,25171,12640,12531
1,Total population,0500000US35017,35017,"Grant County, New Mexico",16954,23993,12273,11720
1,Total population,0500000US35019,35019,"Guadalupe County, New Mexico",13683,15179,12356,2823
1,Total population,0500000US35021,35021,"Harding County, New Mexico",15491,20764,10800,9964
1,Total population,0500000US35023,35023,"Hidalgo County, New Mexico",15356,20528,11060,9468
1,Total population,0500000US35025,35025,"Lea County, New Mexico",18228,24110,12376,11734
1,Total population,0500000US35027,35027,"Lincoln County, New Mexico",17221,21111,14253,6858
1,Total population,0500000US35028,35028,"Los Alamos County, New Mexico",40988,56709,26150,30559
1,Total population,0500000US35029,35029,"Luna County, New Mexico",12564,16013,10165,5848
1,Total population,0500000US35031,35031,"McKinley County, New Mexico",16098,18609,14037,4572
1,Total population,0500000US35033,35033,"Mora County, New Mexico",14559,19706,10655,9051
1,Total population,0500000US35035,35035,"Otero County, New Mexico",17784,22947,12323,10624
1,Total population,0500000US35037,35037,"Quay County, New Mexico",14961,20185,11742,8443
1,Total population,0500000US35039,35039,"Rio Arriba County, New Mexico",19145,21586,16245,5341
1,Total population,0500000US35041,35041,"Roosevelt County, New Mexico",13726,19432,10117,9315
1,Total population,0500000US35043,35043,"Sandoval County, New Mexico",23701,30287,18591,11696
1,Total population,0500000US35045,35045,"San Juan County, New Mexico",18794,25334,13140,12194
1,Total population,0500000US35047,35047,"San Miguel County, New Mexico",16721,19147,15063,4084
1,Total population,0500000US35049,35049,"Santa Fe County, New Mexico",22228,26105,19409,6696
1,Total population,0500000US35051,35051,"Sierra County, New Mexico",15271,17403,12636,4767
1,Total population,0500000US35053,35053,"Socorro County, New Mexico",16323,17986,13917,4069
1,Total population,0500000US35055,35055,"Taos County, New Mexico",15770,18680,12893,5787
1,Total population,0500000US35057,35057,"Torrance County, New Mexico",18120,22264,12500,9764
1,Total population,0500000US35059,35059,"Union County, New Mexico",16933,21151,11755,9396
1,Total population,0500000US35061,35061,"Valencia County, New Mexico",20468,24122,15888,8234
1,Total population,0500000US36001,36001,"Albany County, New York",25668,30474,21660,8814
1,Total population,0500000US36003,36003,"Allegany County, New York",15122,20547,11154,9393
1,Total population,0500000US36005,36005,"Bronx County, New York",21966,23717,20682,3035
1,Total population,0500000US36007,36007,"Broome County, New York",20075,25559,15919,9640
1,Total population,0500000US36009,36009,"Cattaraugus County, New York",18924,24728,13996,10732
1,Total population,0500000US36011,36011,"Cayuga County, New York",21791,26924,17101,9823
1,Total population,0500000US36013,36013,"Chautauqua County, New York",18576,25721,13414,12307
1,Total population,0500000US36015,36015,"Chemung County, New York",21540,26918,16427,10491
1,Total population,0500000US36017,36017,"Chenango County, New York",20701,24939,16584,8355
1,Total population,0500000US36019,36019,"Clinton County, New York",20268,25346,15120,10226
1,Total population,0500000US36021,36021,"Columbia County, New York",23289,28880,18568,10312
1,Total population,0500000US36023,36023,"Cortland County, New York",17768,22852,13144,9708
1,Total population,0500000US36025,36025,"Delaware County, New York",18905,22422,14585,7837
1,Total population,0500000US36027,36027,"Dutchess County, New York",27156,36343,20539,15804
1,Total population,0500000US36029,36029,"Erie County, New York",22751,30470,17603,12867
1,Total population,0500000US36031,36031,"Essex County, New York",20307,24658,15562,9096
1,Total population,0500000US36033,36033,"Franklin County, New York",19897,23319,15795,7524
1,Total population,0500000US36035,36035,"Fulton County, New York",20996,25121,16554,8567
1,Total population,0500000US36037,36037,"Genesee County, New York",21641,28327,15787,12540
1,Total population,0500000US36039,36039,"Greene County, New York",21160,26388,16643,9745
1,Total population,0500000US36041,36041,"Hamilton County, New York",19186,24029,12706,11323
1,Total population,0500000US36043,36043,"Herkimer County, New York",20081,24658,16148,8510
1,Total population,0500000US36045,36045,"Jefferson County, New York",19507,22843,14552,8291
1,Total population,0500000US36047,36047,"Kings County, New York",24370,26297,22201,4096
1,Total population,0500000US36049,36049,"Lewis County, New York",20351,25979,14401,11578
1,Total population,0500000US36051,36051,"Livingston County, New York",18841,24814,13703,11111
1,Total population,0500000US36053,36053,"Madison County, New York",21087,26226,16034,10192
1,Total population,0500000US36055,36055,"Monroe County, New York",25602,32040,20501,11539
1,Total population,0500000US36057,36057,"Montgomery County, New York",21307,25881,17259,8622
1,Total population,0500000US36059,36059,"Nassau County, New York",34786,43652,26875,16777
1,Total population,0500000US36061,36061,"New York County, New York",34165,37282,31252,6030
1,Total population,0500000US36063,36063,"Niagara County, New York",22020,30518,16210,14308
1,Total population,0500000US36065,36065,"Oneida County, New York",20910,25366,17074,8292
1,Total population,0500000US36067,36067,"Onondaga County, New York",23866,30546,19342,11204
1,Total population,0500000US36069,36069,"Ontario County, New York",23554,30037,18208,11829
1,Total population,0500000US36071,36071,"Orange County, New York",27637,35937,21150,14787
1,Total population,0500000US36073,36073,"Orleans County, New York",20269,26832,15034,11798
1,Total population,0500000US36075,36075,"Oswego County, New York",20916,27489,15119,12370
1,Total population,0500000US36077,36077,"Otsego County, New York",17257,21116,14184,6932
1,Total population,0500000US36079,36079,"Putnam County, New York",36425,46969,27878,19091
1,Total population,0500000US36081,36081,"Queens County, New York",26200,28274,23879,4395
1,Total population,0500000US36083,36083,"Rensselaer County, New York",24970,29066,21118,7948
1,Total population,0500000US36085,36085,"Richmond County, New York",32731,40993,26891,14102
1,Total population,0500000US36087,36087,"Rockland County, New York",33290,41201,27150,14051
1,Total population,0500000US36089,36089,"St. Lawrence County, New York",16897,22413,13093,9320
1,Total population,0500000US36091,36091,"Saratoga County, New York",26916,33439,21009,12430
1,Total population,0500000US36093,36093,"Schenectady County, New York",25116,30727,20563,10164
1,Total population,0500000US36095,36095,"Schoharie County, New York",20451,25613,15630,9983
1,Total population,0500000US36097,36097,"Schuyler County, New York",20406,26098,15143,10955
1,Total population,0500000US36099,36099,"Seneca County, New York",21436,26330,17027,9303
1,Total population,0500000US36101,36101,"Steuben County, New York",21432,26689,16434,10255
1,Total population,0500000US36103,36103,"Suffolk County, New York",31428,41134,24027,17107
1,Total population,0500000US36105,36105,"Sullivan County, New York",21703,26533,17390,9143
1,Total population,0500000US36107,36107,"Tioga County, New York",21852,27360,17239,10121
1,Total population,0500000US36109,36109,"Tompkins County, New York",15276,17967,12341,5626
1,Total population,0500000US36111,36111,"Ulster County, New York",22578,28475,18000,10475
1,Total population,0500000US36113,36113,"Warren County, New York",21390,27003,16688,10315
1,Total population,0500000US36115,36115,"Washington County, New York",20409,25367,16113,9254
1,Total population,0500000US36117,36117,"Wayne County, New York",24259,30652,18903,11749
1,Total population,0500000US36119,36119,"Westchester County, New York",35267,42274,28996,13278
1,Total population,0500000US36121,36121,"Wyoming County, New York",20567,25880,15498,10382
1,Total population,0500000US36123,36123,"Yates County, New York",17457,22528,13013,9515
1,Total population,0500000US37001,37001,"Alamance County, North Carolina",21884,26766,18646,8120
1,Total population,0500000US37003,37003,"Alexander County, North Carolina",21904,26868,17637,9231
1,Total population,0500000US37005,37005,"Alleghany County, North Carolina",17387,20648,15424,5224
1,Total population,0500000US37007,37007,"Anson County, North Carolina",19923,23286,16205,7081
1,Total population,0500000US37009,37009,"Ashe County, North Carolina",18802,21566,15078,6488
1,Total population,0500000US37011,37011,"Avery County, North Carolina",17170,20333,15265,5068
1,Total population,0500000US37013,37013,"Beaufort County, North Carolina",20128,24981,15552,9429
1,Total population,0500000US37015,37015,"Bertie County, North Carolina",17426,22157,14337,7820
1,Total population,0500000US37017,37017,"Bladen County, North Carolina",19960,23191,15750,7441
1,Total population,0500000US37019,37019,"Brunswick County, North Carolina",20007,25004,15191,9813
1,Total population,0500000US37021,37021,"Buncombe County, North Carolina",21236,25280,17658,7622
1,Total population,0500000US37023,37023,"Burke County, North Carolina",21296,24216,18611,5605
1,Total population,0500000US37025,37025,"Cabarrus County, North Carolina",25639,31233,20888,10345
1,Total population,0500000US37027,37027,"Caldwell County, North Carolina",21766,25527,18549,6978
1,Total population,0500000US37029,37029,"Camden County, North Carolina",24974,31703,17383,14320
1,Total population,0500000US37031,37031,"Carteret County, North Carolina",20798,25966,15574,10392
1,Total population,0500000US37033,37033,"Caswell County, North Carolina",21306,24790,18728,6062
1,Total population,0500000US37035,37035,"Catawba County, North Carolina",22720,27025,19166,7859
1,Total population,0500000US37037,37037,"Chatham County, North Carolina",24150,27412,20548,6864
1,Total population,0500000US37039,37039,"Cherokee County, North Carolina",18246,21636,14283,7353
1,Total population,0500000US37041,37041,"Chowan County, North Carolina",17447,21884,14787,7097
1,Total population,0500000US37043,37043,"Clay County, North Carolina",18808,24795,14115,10680
1,Total population,0500000US37045,37045,"Cleveland County, North Carolina",21344,26738,16914,9824
1,Total population,0500000US37047,37047,"Columbus County, North Carolina",18979,23860,14492,9368
1,Total population,0500000US37049,37049,"Craven County, North Carolina",19747,23660,15540,8120
1,Total population,0500000US37051,37051,"Cumberland County, North Carolina",20754,24508,16218,8290
1,Total population,0500000US37053,37053,"Currituck County, North Carolina",22177,28823,15775,13048
1,Total population,0500000US37055,37055,"Dare County, North Carolina",21714,26304,17252,9052
1,Total population,0500000US37057,37057,"Davidson County, North Carolina",22629,27428,19239,8189
1,Total population,0500000US37059,37059,"Davie County, North Carolina",24308,29396,20211,9185
1,Total population,0500000US37061,37061,"Duplin County, North Carolina",18226,21685,14732,6953
1,Total population,0500000US37063,37063,"Durham County, North Carolina",25098,26786,22972,3814
1,Total population,0500000US37065,37065,"Edgecombe County, North Carolina",19483,22114,16946,5168
1,Total population,0500000US37067,37067,"Forsyth County, North Carolina",24838,29589,20649,8940
1,Total population,0500000US37069,37069,"Franklin County, North Carolina",22679,27167,19371,7796
1,Total population,0500000US37071,37071,"Gaston County, North Carolina",23416,29102,19485,9617
1,Total population,0500000US37073,37073,"Gates County, North Carolina",21159,27993,15465,12528
1,Total population,0500000US37075,37075,"Graham County, North Carolina",17139,20299,15051,5248
1,Total population,0500000US37077,37077,"Granville County, North Carolina",22692,25463,20743,4720
1,Total population,0500000US37079,37079,"Greene County, North Carolina",19359,22447,15307,7140
1,Total population,0500000US37081,37081,"Guilford County, North Carolina",24117,29080,20231,8849
1,Total population,0500000US37083,37083,"Halifax County, North Carolina",19362,23697,15674,8023
1,Total population,0500000US37085,37085,"Harnett County, North Carolina",21282,25897,17387,8510
1,Total population,0500000US37087,37087,"Haywood County, North Carolina",20351,25516,15896,9620
1,Total population,0500000US37089,37089,"Henderson County, North Carolina",21817,26685,17149,9536
1,Total population,0500000US37091,37091,"Hertford County, North Carolina",18877,22605,15169,7436
1,Total population,0500000US37093,37093,"Hoke County, North Carolina",20228,24096,16363,7733
1,Total population,0500000US37095,37095,"Hyde County, North Carolina",18986,22176,15373,6803
1,Total population,0500000US37097,37097,"Iredell County, North Carolina",24090,30043,18968,11075
1,Total population,0500000US37099,37099,"Jackson County, North Carolina",17049,20765,13354,7411
1,Total population,0500000US37101,37101,"Johnston County, North Carolina",24632,28494,20666,7828
1,Total population,0500000US37103,37103,"Jones County, North Carolina",19239,23193,15718,7475
